operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
key_establishment,1749701816.3772867,2025-06-12 13:16:56.377,22.26,5.43,0.38440601201727986
key_establishment,1749701816.3792865,2025-06-12 13:16:56.379,19.65,4.53,0.2759000053629279
register_euicc,1749701816.3811758,2025-06-12 13:16:56.381,11.67,5.15,0.22261901176534593
create_isdp,1749701816.38396,2025-06-12 13:16:56.383,8.39,1.98,0.19660999532788992
install_profile,1749701816.3858776,2025-06-12 13:16:56.385,21.28,9.14,0.33302701194770634
enable_profile,1749701816.387516,2025-06-12 13:16:56.387,11.26,2.28,0.13433300773613155
install_profile,1749701816.3890705,2025-06-12 13:16:56.389,28.55,8.38,0.16399100422859192
key_establishment,1749701816.392034,2025-06-12 13:16:56.392,16.52,3.62,0.767487013945356
status_verification,1749701816.3936553,2025-06-12 13:16:56.393,3.11,0.52,0.22777201957069337
status_verification,1749701816.3949249,2025-06-12 13:16:56.394,3.41,0.52,0.09992299601435661
status_verification,1749701816.3961096,2025-06-12 13:16:56.396,3.36,0.94,0.10782800382003188
prepare_profile,1749701816.6814249,2025-06-12 13:16:56.681,16.35,4.96,0.15904902829788625
key_establishment,1749701816.6824546,2025-06-12 13:16:56.682,20.43,4.06,0.19239899120293558
key_establishment,1749701816.6832292,2025-06-12 13:16:56.683,23.0,6.5,0.1033080043271184
register_euicc,1749701816.6839635,2025-06-12 13:16:56.683,15.47,3.3,0.08005800191313028
create_isdp,1749701816.684573,2025-06-12 13:16:56.684,8.86,3.82,0.06296002538874745
install_profile,1749701816.685303,2025-06-12 13:16:56.685,29.68,8.82,0.14643999747931957
enable_profile,1749701816.6859438,2025-06-12 13:16:56.685,10.25,1.51,0.056182994740083814
install_profile,1749701816.6866941,2025-06-12 13:16:56.686,28.95,7.66,0.06936897989362478
key_establishment,1749701816.6872067,2025-06-12 13:16:56.687,16.39,6.43,0.09454297833144665
status_verification,1749701816.687702,2025-06-12 13:16:56.687,3.75,1.21,0.12473299284465611
status_verification,1749701816.6880958,2025-06-12 13:16:56.688,2.76,1.13,0.03558400203473866
status_verification,1749701816.6884458,2025-06-12 13:16:56.688,3.54,1.2,0.03505701897665858
prepare_profile,1749701816.694429,2025-06-12 13:16:56.694,15.15,4.21,0.06757499068044126
key_establishment,1749701816.69503,2025-06-12 13:16:56.695,17.2,4.73,0.11536601232364774
key_establishment,1749701816.6955662,2025-06-12 13:16:56.695,20.76,4.2,0.07178197847679257
register_euicc,1749701816.696075,2025-06-12 13:16:56.696,14.45,5.5,0.06427199696190655
create_isdp,1749701816.6965249,2025-06-12 13:16:56.696,7.63,2.67,0.048887013690546155
install_profile,1749701816.697066,2025-06-12 13:16:56.697,29.15,8.21,0.13012500130571425
enable_profile,1749701816.6974719,2025-06-12 13:16:56.697,8.52,1.63,0.030109018553048372
install_profile,1749701816.6977496,2025-06-12 13:16:56.697,23.4,8.64,0.034841010347008705
key_establishment,1749701816.698075,2025-06-12 13:16:56.698,17.44,6.18,0.066811015130952
status_verification,1749701816.6982923,2025-06-12 13:16:56.698,2.97,0.8,0.045883993152529
status_verification,1749701816.6984744,2025-06-12 13:16:56.698,3.07,1.44,0.023398984922096133
status_verification,1749701816.6986392,2025-06-12 13:16:56.698,3.55,1.16,0.015081983292475343
prepare_profile,1749701816.9649575,2025-06-12 13:16:56.964,17.81,8.82,0.23582001449540257
key_establishment,1749701816.966823,2025-06-12 13:16:56.966,22.66,4.92,0.32096001086756587
key_establishment,1749701816.9683108,2025-06-12 13:16:56.968,17.41,7.43,0.19758500275202096
register_euicc,1749701816.969923,2025-06-12 13:16:56.969,13.41,4.76,0.16017199959605932
create_isdp,1749701816.9716933,2025-06-12 13:16:56.971,8.96,4.5,0.20396197214722633
install_profile,1749701816.9736001,2025-06-12 13:16:56.973,23.76,7.91,0.3684129915200174
enable_profile,1749701816.9752827,2025-06-12 13:16:56.975,7.89,1.76,0.13494101585820317
install_profile,1749701816.9770882,2025-06-12 13:16:56.977,21.12,8.41,0.22856201394461095
key_establishment,1749701816.9791195,2025-06-12 13:16:56.979,23.71,7.22,0.3750240139197558
status_verification,1749701816.980437,2025-06-12 13:16:56.980,3.39,0.92,0.20347500685602427
status_verification,1749701816.981516,2025-06-12 13:16:56.981,3.11,0.85,0.08992402581498027
status_verification,1749701816.9826527,2025-06-12 13:16:56.982,3.27,0.67,0.10969297727569938
prepare_profile,1749701817.0633981,2025-06-12 13:16:57.063,17.77,6.39,0.24158999440260231
key_establishment,1749701817.0656066,2025-06-12 13:16:57.065,19.1,6.74,0.3427969932090491
key_establishment,1749701817.067146,2025-06-12 13:16:57.067,17.14,3.77,0.20909798331558704
register_euicc,1749701817.0691924,2025-06-12 13:16:57.069,11.28,4.86,0.19017400336451828
create_isdp,1749701817.0704925,2025-06-12 13:16:57.070,8.17,4.17,0.1262800069525838
install_profile,1749701817.0721638,2025-06-12 13:16:57.072,21.49,6.61,0.3443669993430376
enable_profile,1749701817.0735257,2025-06-12 13:16:57.073,9.98,1.67,0.11832598829641938
install_profile,1749701817.0748138,2025-06-12 13:16:57.074,24.4,11.26,0.1566259888932109
key_establishment,1749701817.076422,2025-06-12 13:16:57.076,18.2,6.43,0.32467101118527353
status_verification,1749701817.0776641,2025-06-12 13:16:57.077,3.52,1.43,0.18077800632454455
status_verification,1749701817.0786233,2025-06-12 13:16:57.078,3.02,1.39,0.07476299651898444
status_verification,1749701817.0795567,2025-06-12 13:16:57.079,2.97,1.42,0.07335399277508259
prepare_profile,1749701817.4006286,2025-06-12 13:16:57.400,12.49,7.32,0.2494349901098758
key_establishment,1749701817.4027789,2025-06-12 13:16:57.402,20.14,4.89,0.34770500496961176
key_establishment,1749701817.4048219,2025-06-12 13:16:57.404,21.32,5.5,0.2579919819254428
register_euicc,1749701817.4068458,2025-06-12 13:16:57.406,11.82,4.01,0.2153799869120121
create_isdp,1749701817.4085526,2025-06-12 13:16:57.408,8.79,2.87,0.18628599354997277
install_profile,1749701817.4106672,2025-06-12 13:16:57.410,25.07,8.38,0.36414602072909474
enable_profile,1749701817.4130342,2025-06-12 13:16:57.413,10.31,2.05,0.5996600084472448
install_profile,1749701817.4149566,2025-06-12 13:16:57.414,24.89,11.59,0.21123199257999659
key_establishment,1749701817.4165723,2025-06-12 13:16:57.416,19.32,4.99,0.32636700780130923
status_verification,1749701817.4177995,2025-06-12 13:16:57.417,3.67,1.25,0.19637300283648074
status_verification,1749701817.4190166,2025-06-12 13:16:57.419,3.23,1.46,0.08134497329592705
status_verification,1749701817.4199202,2025-06-12 13:16:57.419,3.43,1.44,0.0718910014256835
prepare_profile,1749701817.6909811,2025-06-12 13:16:57.690,13.23,6.29,0.24115398991853
key_establishment,1749701817.6931522,2025-06-12 13:16:57.693,23.53,3.75,0.3626550023909658
key_establishment,1749701817.6951177,2025-06-12 13:16:57.695,22.93,4.5,0.24957998539321125
register_euicc,1749701817.6970837,2025-06-12 13:16:57.697,13.95,5.11,0.22471798001788557
create_isdp,1749701817.6988678,2025-06-12 13:16:57.698,8.5,1.87,0.1850480039138347
prepare_profile,1749701817.7006197,2025-06-12 13:16:57.700,15.93,8.32,0.21257100161165
install_profile,1749701817.701946,2025-06-12 13:16:57.701,22.97,7.64,0.31091400887817144
key_establishment,1749701817.7029994,2025-06-12 13:16:57.702,21.11,5.82,0.24840800324454904
key_establishment,1749701817.7047276,2025-06-12 13:16:57.704,21.71,5.95,0.24262501392513514
enable_profile,1749701817.7057014,2025-06-12 13:16:57.705,8.62,2.47,0.12628600234165788
register_euicc,1749701817.7076764,2025-06-12 13:16:57.707,12.82,4.36,0.5698290187865496
install_profile,1749701817.7087839,2025-06-12 13:16:57.708,26.05,10.97,0.1720809959806502
create_isdp,1749701817.709689,2025-06-12 13:16:57.709,9.07,2.38,0.1168650051113218
install_profile,1749701817.7111974,2025-06-12 13:16:57.711,25.78,6.73,0.306958012515679
key_establishment,1749701817.7123685,2025-06-12 13:16:57.712,19.23,5.26,0.3126859955955297
enable_profile,1749701817.7133422,2025-06-12 13:16:57.713,7.77,2.35,0.12589601101353765
status_verification,1749701817.7145264,2025-06-12 13:16:57.714,3.11,0.78,0.21179902250878513
install_profile,1749701817.7155902,2025-06-12 13:16:57.715,26.12,7.26,0.17715798458084464
status_verification,1749701817.716229,2025-06-12 13:16:57.716,3.01,1.11,0.06999800098128617
status_verification,1749701817.7171395,2025-06-12 13:16:57.717,2.99,1.39,0.087958003859967
key_establishment,1749701817.71826,2025-06-12 13:16:57.718,17.05,4.85,0.32168100005947053
status_verification,1749701817.7202375,2025-06-12 13:16:57.720,3.38,1.48,0.22751299547962844
status_verification,1749701817.721133,2025-06-12 13:16:57.721,3.33,1.35,0.07222400745376945
status_verification,1749701817.7218716,2025-06-12 13:16:57.721,2.58,0.98,0.06515500717796385
prepare_profile,1749701817.9871502,2025-06-12 13:16:57.987,14.87,5.81,0.2497440145816654
key_establishment,1749701817.989104,2025-06-12 13:16:57.989,16.26,3.33,0.3257429925724864
key_establishment,1749701817.9912016,2025-06-12 13:16:57.991,17.25,5.82,0.23083601263351738
register_euicc,1749701817.9928412,2025-06-12 13:16:57.992,15.64,5.23,0.16373299877159297
create_isdp,1749701817.9943004,2025-06-12 13:16:57.994,9.48,4.43,0.1322210009675473
install_profile,1749701817.9959376,2025-06-12 13:16:57.995,27.22,8.92,0.29627300682477653
enable_profile,1749701817.997274,2025-06-12 13:16:57.997,8.88,2.08,0.11879601515829563
install_profile,1749701817.9987805,2025-06-12 13:16:57.998,21.71,7.35,0.15703699318692088
key_establishment,1749701818.0007012,2025-06-12 13:16:58.000,17.04,6.19,0.3984769864473492
status_verification,1749701818.0021513,2025-06-12 13:16:58.002,3.27,1.46,0.21421702695079148
status_verification,1749701818.003296,2025-06-12 13:16:58.003,2.59,0.5,0.08102098945528269
status_verification,1749701818.0042472,2025-06-12 13:16:58.004,2.97,0.98,0.07467399700544775
prepare_profile,1749701818.0835516,2025-06-12 13:16:58.083,17.21,6.57,0.25045100483112037
key_establishment,1749701818.085445,2025-06-12 13:16:58.085,21.19,6.84,0.31212199246510863
key_establishment,1749701818.0871007,2025-06-12 13:16:58.087,16.69,3.27,0.2283990033902228
register_euicc,1749701818.0888247,2025-06-12 13:16:58.088,12.99,4.34,0.2161719894502312
create_isdp,1749701818.0903497,2025-06-12 13:16:58.090,8.51,2.76,0.13986200792714953
install_profile,1749701818.0927372,2025-06-12 13:16:58.092,28.53,9.82,0.32894901232793927
enable_profile,1749701818.0943954,2025-06-12 13:16:58.094,10.64,1.77,0.13194797793403268
install_profile,1749701818.095788,2025-06-12 13:16:58.095,22.47,7.81,0.1644529984332621
key_establishment,1749701818.0972269,2025-06-12 13:16:58.097,17.42,7.39,0.3306560101918876
status_verification,1749701818.0983539,2025-06-12 13:16:58.098,3.74,0.9,0.2077670069411397
status_verification,1749701818.0993538,2025-06-12 13:16:58.099,3.64,0.6,0.06996499723754823
status_verification,1749701818.1002407,2025-06-12 13:16:58.100,2.61,0.87,0.08093399810604751
prepare_profile,1749701818.4240808,2025-06-12 13:16:58.424,17.08,7.43,0.2479350077919662
key_establishment,1749701818.426214,2025-06-12 13:16:58.426,20.51,4.05,0.3795789962168783
key_establishment,1749701818.4280415,2025-06-12 13:16:58.428,23.28,7.5,0.2073479990940541
register_euicc,1749701818.4298778,2025-06-12 13:16:58.429,11.57,4.8,0.22347099729813635
create_isdp,1749701818.4315445,2025-06-12 13:16:58.431,7.44,2.92,0.1542209938634187
install_profile,1749701818.4333117,2025-06-12 13:16:58.433,29.22,8.71,0.3335000074002892
enable_profile,1749701818.4346287,2025-06-12 13:16:58.434,8.61,3.48,0.11312399874441326
install_profile,1749701818.4361205,2025-06-12 13:16:58.436,24.17,7.99,0.17725100042298436
key_establishment,1749701818.437592,2025-06-12 13:16:58.437,23.27,4.38,0.30306901317089796
status_verification,1749701818.438847,2025-06-12 13:16:58.438,3.28,1.04,0.1882920041680336
status_verification,1749701818.4405122,2025-06-12 13:16:58.440,3.34,1.44,0.09258801583200693
status_verification,1749701818.441481,2025-06-12 13:16:58.441,3.8,0.92,0.07330600055865943
prepare_profile,1749701818.7213612,2025-06-12 13:16:58.721,13.33,5.96,0.1237620017491281
key_establishment,1749701818.7223516,2025-06-12 13:16:58.722,22.89,7.2,0.18666501273401082
key_establishment,1749701818.7231941,2025-06-12 13:16:58.723,20.22,6.1,0.11866100248880684
prepare_profile,1749701818.7240324,2025-06-12 13:16:58.724,14.1,5.14,0.10804200428538024
register_euicc,1749701818.7246706,2025-06-12 13:16:58.724,13.39,3.87,0.09091000538319349
key_establishment,1749701818.7251728,2025-06-12 13:16:58.725,18.02,7.28,0.16225199215114117
create_isdp,1749701818.7256978,2025-06-12 13:16:58.725,8.44,2.28,0.05675599095411599
key_establishment,1749701818.7261314,2025-06-12 13:16:58.726,18.35,5.92,0.07973299943841994
install_profile,1749701818.726643,2025-06-12 13:16:58.726,21.23,10.07,0.1465620007365942
register_euicc,1749701818.7272525,2025-06-12 13:16:58.727,10.79,5.02,0.07095001637935638
enable_profile,1749701818.72767,2025-06-12 13:16:58.727,8.52,1.86,0.04698699922300875
create_isdp,1749701818.728065,2025-06-12 13:16:58.728,7.26,3.55,0.06366800516843796
install_profile,1749701818.7286289,2025-06-12 13:16:58.728,25.2,8.04,0.07128602010197937
install_profile,1749701818.729445,2025-06-12 13:16:58.729,27.09,6.88,0.14908300363458693
key_establishment,1749701818.730044,2025-06-12 13:16:58.730,21.42,6.79,0.15588002861477435
enable_profile,1749701818.7308052,2025-06-12 13:16:58.730,11.3,1.95,0.06554299034178257
status_verification,1749701818.7313764,2025-06-12 13:16:58.731,3.37,1.32,0.11491301120258868
install_profile,1749701818.7319136,2025-06-12 13:16:58.731,28.71,7.03,0.09618999320082366
key_establishment,1749701818.7328522,2025-06-12 13:16:58.732,17.58,3.69,0.1965950068552047
status_verification,1749701818.7333663,2025-06-12 13:16:58.733,2.58,0.78,0.054809002904221416
status_verification,1749701818.7338345,2025-06-12 13:16:58.733,2.79,1.3,0.12372899800539017
status_verification,1749701818.7344162,2025-06-12 13:16:58.734,3.45,1.34,0.0508410157635808
status_verification,1749701818.7348506,2025-06-12 13:16:58.734,3.04,0.66,0.05354700260795653
status_verification,1749701818.735876,2025-06-12 13:16:58.735,2.69,0.59,0.04458602052181959
prepare_profile,1749701819.0076482,2025-06-12 13:16:59.007,15.93,5.7,0.2360520011279732
key_establishment,1749701819.009643,2025-06-12 13:16:59.009,21.65,3.58,0.3320129762869328
key_establishment,1749701819.0113442,2025-06-12 13:16:59.011,18.43,7.03,0.24486001348122954
register_euicc,1749701819.0129774,2025-06-12 13:16:59.012,14.37,3.07,0.16653299098834395
create_isdp,1749701819.0149117,2025-06-12 13:16:59.014,8.29,2.23,0.1401290064677596
install_profile,1749701819.0167391,2025-06-12 13:16:59.016,29.49,11.09,0.3175759920850396
enable_profile,1749701819.018454,2025-06-12 13:16:59.018,7.88,2.99,0.1221040147356689
install_profile,1749701819.020031,2025-06-12 13:16:59.020,23.63,11.96,0.15356999938376248
key_establishment,1749701819.021542,2025-06-12 13:16:59.021,19.39,5.45,0.31260299147106707
status_verification,1749701819.0231438,2025-06-12 13:16:59.023,3.38,0.93,0.2238769957330078
status_verification,1749701819.0243356,2025-06-12 13:16:59.024,3.75,1.47,0.08133499068208039
status_verification,1749701819.0252972,2025-06-12 13:16:59.025,3.58,0.77,0.07624397403560579
prepare_profile,1749701819.1035538,2025-06-12 13:16:59.103,17.25,7.51,0.24365299032069743
key_establishment,1749701819.1054113,2025-06-12 13:16:59.105,16.1,6.59,0.3319669922348112
key_establishment,1749701819.1071396,2025-06-12 13:16:59.107,16.52,5.22,0.22721299319528043
register_euicc,1749701819.1087306,2025-06-12 13:16:59.108,12.49,3.1,0.1620459952391684
create_isdp,1749701819.1100316,2025-06-12 13:16:59.110,8.75,3.26,0.12603698996827006
install_profile,1749701819.111566,2025-06-12 13:16:59.111,22.02,9.98,0.32248199568130076
enable_profile,1749701819.112979,2025-06-12 13:16:59.112,8.72,3.32,0.12256699847057462
install_profile,1749701819.1149786,2025-06-12 13:16:59.114,28.41,6.66,0.27876399690285325
key_establishment,1749701819.1178508,2025-06-12 13:16:59.117,18.06,6.04,0.42125399340875447
status_verification,1749701819.119199,2025-06-12 13:16:59.119,2.62,1.19,0.2520709822420031
status_verification,1749701819.120364,2025-06-12 13:16:59.120,2.63,0.56,0.0875930127222091
status_verification,1749701819.1217272,2025-06-12 13:16:59.121,3.73,0.92,0.13012997806072235
prepare_profile,1749701819.4450243,2025-06-12 13:16:59.445,18.02,4.99,0.2484339929651469
key_establishment,1749701819.4469008,2025-06-12 13:16:59.446,16.87,4.03,0.32613499206490815
key_establishment,1749701819.4484706,2025-06-12 13:16:59.448,23.47,3.83,0.1944810210261494
register_euicc,1749701819.4499774,2025-06-12 13:16:59.449,14.56,4.64,0.15246699331328273
create_isdp,1749701819.4512343,2025-06-12 13:16:59.451,8.7,4.13,0.12218099436722696
install_profile,1749701819.4545379,2025-06-12 13:16:59.454,23.82,9.05,0.500730995554477
enable_profile,1749701819.4577897,2025-06-12 13:16:59.457,9.53,2.19,0.18793001072481275
install_profile,1749701819.4596627,2025-06-12 13:16:59.459,24.24,8.5,0.1925499818753451
key_establishment,1749701819.4614422,2025-06-12 13:16:59.461,18.29,6.01,0.3370160120539367
status_verification,1749701819.4628596,2025-06-12 13:16:59.462,3.83,0.68,0.18025501049123704
status_verification,1749701819.4642186,2025-06-12 13:16:59.464,3.51,1.13,0.15673201414756477
status_verification,1749701819.465327,2025-06-12 13:16:59.465,3.34,1.25,0.07850700058043003
prepare_profile,1749701819.7380204,2025-06-12 13:16:59.738,12.48,8.08,0.24439400294795632
prepare_profile,1749701819.7393374,2025-06-12 13:16:59.739,13.52,8.78,0.17505499999970198
key_establishment,1749701819.740451,2025-06-12 13:16:59.740,17.41,4.09,0.29442697996273637
key_establishment,1749701819.741941,2025-06-12 13:16:59.741,22.92,5.96,0.24145000497810543
